job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,1vsAll_query_types_tail,1vsAll_query_types_relation,1vsAll_query_types_head,train_type,train_loss,train_optimizer,emb_regularize,emb_regularize_p,emb_regularize_weighted,emb_e_dropout,emb_r_dropout,fwt_mrr_entity,fwt_hits@1_entity,fwt_hits@3_entity,fwt_hits@10_entity,fwt_mrr_relation,fwt_hits@1_relation,fwt_hits@3_relation,fwt_hits@10_relation,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10,lookup_embedder_regularize,emb_e_dim,emb_r_dim,train_lr,train_batch_size,emb_e_regularize_weight,emb_r_regularize_weight,emb_initialize,lookup_embedder_initial_scale,emb_initialize_normal_mean,emb_initialize_normal_std,1vsAll_query_weight_head,1vsAll_query_weight_relation,1vsAll_query_weight_tail
852aff02,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.19777553208815712,00010,4109bb4a,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,2,0,-0.04492111224681139,-0.2294732378795743,0.19777553208815712,0.13414634146341461,0.21242584047462096,0.33404746209624253,0.7868074581822676,0.7290705339485827,0.7999340804218852,0.9479235332893868,0.39411949404148816,0.33245440562513734,0.4082619204570424,0.538672819160624,lp,512,512,0.0003344311802780309,256,6.086314233511466e-06,1.6943318972517308e-15,xavier_uniform_,1.0,0.0,0.004962322677741091,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.001540572217364176,00012,6ab8e6f6,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,1,1,-0.37245259433984756,-0.10939876455813646,0.001540572217364176,0.0004943968358602504,0.0009887936717205008,0.002966381015161503,0.16666957022881304,0.029004614370468026,0.13249835201054713,0.537574159525379,0.056583573021382665,0.009997802680729511,0.04482531311799605,0.1811689738519007,lp,128,128,0.003651106196381687,256,2.910414656141246e-15,0.0034167400572274664,uniform_,1.0,0.0,0.03502536479002746,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4483599527619273,00013,540855bb,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,3,1,-0.18433461524546146,0.018554845824837685,0.4483599527619273,0.4200725115359261,0.4586354647330257,0.5018127883981542,0.5500019553781106,0.3216875411997363,0.7363216875411996,0.8315754779169413,0.48224055324379256,0.3872775214238629,0.5511975390024171,0.6117336849044166,lp,256,256,0.15642903245924036,1024,0.09029897384942935,9.681186337442161e-10,xavier_uniform_,1.0,0.0,0.00010564312501030678,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test_entity,0.40498407372692813,00011,e65b03e7,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,,2,0,0.18924187868833542,0.25910274032503366,0.40498407372692813,0.3798615688859591,0.4156229400131839,0.45237310481212917,0.5601800605507374,0.30718523401450226,0.7946605141727092,0.9943968358602504,0.4567161363917271,0.3556361239288069,0.5419687980663591,0.6330476818281696,,512,512,0.06144610328905585,512,9.355295543494148e-09,9.578205156933683e-20,xavier_normal_,1.0,0.0,0.0018133638747366413,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test_entity,0.36063891456719677,00015,a177cddf,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,3,1,-0.3129897229373455,-0.391885245218873,0.36063891456719677,0.3548121292023731,0.3622280817402768,0.37096242584047456,0.6636084579839939,0.558668424522083,0.6934739617666447,0.9617666446934738,0.46162872213867834,0.42276422764227645,0.4726433750823995,0.5678971654581411,lp,128,128,0.0005020024540395538,1024,0.001110460048409133,7.218375644713991e-19,uniform_,1.0,0.0,0.0075516272617048635,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.44979691426849866,00014,8ed15b19,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,2,0,0.250421991571784,-0.35383622348308563,0.44979691426849866,0.4250164798945286,0.45731707317073167,0.498681608437706,0.729003986718235,0.6160184574818721,0.7811470006591957,0.9986816084377059,0.5428660188866458,0.4886838057569765,0.5652603823335531,0.6653482751043727,lp,128,128,0.0012228238537512052,128,5.739933905238503e-19,4.8386278572546235e-12,uniform_,1.0,0.0,0.5496452769910466,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.03398241207799239,00017,fa760873,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,,2,0,0.31009974516928196,-0.13583537470549345,0.03398241207799239,0.01203032300593276,0.03691496374423203,0.07350032959789057,0.32571045002343235,0.13315754779169411,0.4156229400131839,0.6470006591957811,0.13122507630534497,0.052406064601186554,0.16315095583388267,0.2646671061305208,,128,128,0.011374891291583405,512,8.275367975886401e-07,3.282336868387254e-11,uniform_,1.0,0.0,0.14184953044983373,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test_entity,0.42296087859725195,00018,8cb425eb,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,1,1,-0.1261229570955038,0.48661968018859625,0.42296087859725195,0.3890903098220171,0.4386947923533289,0.4843441001977587,0.42016698124382,0.14601186552406065,0.6117336849044166,0.999340804218853,0.42202955265669634,0.30806416172269835,0.4963744232036915,0.6560096682047902,lp,256,256,0.04148866858770477,256,1.5291741052681967e-14,1.6351197898604593e-13,xavier_uniform_,1.0,0.0,2.275517165266825e-05,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.00026205227260300417,00019,8ec0d92f,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,3,1,0.10651092324405909,-0.017476546578109264,0.00026205227260300417,0.0,0.0,0.00016479894528675015,0.26938184060465764,0.07415952537903757,0.27389584706657877,0.9555042847725774,0.08996864340641136,0.024719841793012527,0.0912986156888596,0.31861129422105033,lp,256,256,0.0022113668541453545,512,8.835773645489434e-17,1.424598607720704e-17,normal_,1.0,0.0,0.405570768274324,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.000622382113708818,00020,4e76d202,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,2,0,-0.4548248490318656,0.35223912354558706,0.000622382113708818,0.00016479894528675015,0.00016479894528675015,0.0006591957811470006,0.13332914630283865,0.017139090309822014,0.08009228740936057,0.4377059986816084,0.044857969810034884,0.005822896066798506,0.026807295099978028,0.14634146341463417,lp,128,128,0.26535433721733787,256,0.0002993014822810302,1.2652122804766304e-05,xavier_uniform_,1.0,0.0,7.636623127714728e-05,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4659138568231913,00021,5f6f7833,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,,2,0,-0.015730292536318302,-0.26144193299114704,0.4659138568231913,0.43226763348714564,0.47857613711272246,0.5298286090969018,0.5623579333311017,0.3328938694792353,0.7478576137112722,0.8427818061964403,0.4980620030281806,0.3991430454845089,0.568336629312239,0.6341463414634146,,512,512,0.005815907345390582,1024,8.78362691405437e-13,2.0124079933879267e-07,xavier_uniform_,1.0,0.0,0.023033041393819127,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4414644285339074,00016,58325700,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,2,0,0.24626459553837776,0.22667833790183067,0.4414644285339074,0.41990771259063936,0.4499011206328279,0.4800593276203032,0.4803807177509064,0.25675675675675674,0.6552406064601186,0.7356624917600527,0.4544365249395737,0.3655240606460119,0.5183476159085916,0.5652603823335531,lp,512,512,0.8031487953774785,128,1.0042592472831143e-19,0.02569653699720597,xavier_normal_,1.0,0.0,0.000467777199326223,1.0,1.0,1.0
